market open at 0 and close at 23,announcement,largest difference 1 hour before,largest difference 1 hour after,ratio
2018-09-02 07:40:00,JPY BOJ Kuroda Speaks at Stock Future 30 Years Anniversary in Tokyo,25,40,1.6
2018-10-10 01:01:00,GBP RICS House Price Balance (SEP),102,163,1.598039216
2018-09-24 16:40:00,EUR ECB's Coeure Chairs Session at 3rd ECB Annual Research Conference,97,155,1.597938144
2018-09-12 20:00:00,USD Monthly Budget Statement (AUG),62,99,1.596774194
2018-02-06 03:10:00,JPY BOJ Outright Bond Purchase 5~10 Years,94,150,1.595744681
2018-02-06 03:10:00,JPY BOJ Outright Bond Purchase 1~3 Years,94,150,1.595744681
2018-02-06 03:10:00,JPY BOJ Outright Bond Purchase 3~5 Years,94,150,1.595744681
2018-04-23 12:00:00,GBP CBI Trends Total Orders (APR),42,67,1.595238095
2018-04-23 12:00:00,GBP CBI Trends Selling Prices (APR),42,67,1.595238095
2018-04-23 12:00:00,GBP CBI Business Optimism (APR),42,67,1.595238095
2019-02-25 12:00:00,"GBP BOE's Carney, Ramsden, Vlieghe, Haskel at Parliament Committee",37,59,1.594594595
2018-09-10 17:30:00,USD U.S. to Sell 52-Week Bills (SEP 11),120,191,1.591666667
2018-09-10 17:30:00,USD U.S. to Sell 4-Week Bills (SEP 11),120,191,1.591666667
2018-11-15 15:30:00,CAD International Securities Transactions (Canadian dollar) (SEP),191,304,1.591623037
2018-11-15 15:30:00,CAD Manufacturing Sales (MoM) (SEP),191,304,1.591623037
2018-11-18 12:00:00,EUR Euro-Zone Construction Output s.a. (MoM) (SEP),88,140,1.590909091
2018-11-18 12:00:00,EUR Euro-Zone Construction Output w.d.a. (YoY) (SEP),88,140,1.590909091
2019-01-31 02:30:00,AUD Producer Price Index (QoQ) (4Q),61,97,1.590163934
2019-01-31 02:30:00,AUD Producer Price Index (YoY) (4Q),61,97,1.590163934
2019-01-31 02:30:00,JPY Nikkei Japan PMI Manufacturing (JAN F),61,97,1.590163934
2018-12-12 14:45:00,EUR European Central Bank Rate Decision (DEC 13),112,178,1.589285714
2018-12-12 14:45:00,EUR ECB Marginal Lending Facility (DEC 13),112,178,1.589285714
2018-12-12 14:45:00,EUR ECB Deposit Facility Rate (DEC 13),112,178,1.589285714
2018-09-27 14:35:00,EUR ECB's Praet Speaks in Frankfurt,56,89,1.589285714
2018-04-23 16:00:00,USD New Home Sales (MAR),192,304,1.583333333
2018-04-23 16:00:00,USD New Home Sales (MoM) (MAR),192,304,1.583333333
2018-04-23 16:00:00,USD Richmond Fed Manufact. Index (APR),192,304,1.583333333
2018-04-23 16:00:00,USD Consumer Confidence Index (APR),192,304,1.583333333
2018-04-23 16:00:00,USD Conf. Board Present Situation (APR),192,304,1.583333333
2018-04-23 16:00:00,USD Conf. Board Expectations (APR),192,304,1.583333333
2018-04-15 06:00:00,JPY Tokyo Condominium Sales (YoY) (MAR),36,57,1.583333333
2018-04-08 07:45:00,CHF Unemployment Rate (Mar),43,68,1.581395349
2018-04-08 07:45:00,CHF Unemployment Rate s.a. (Mar),43,68,1.581395349
2018-04-08 08:00:00,EUR German Trade Balance (Feb),43,68,1.581395349
2018-04-08 08:00:00,EUR German Current Account (euros) (Feb),43,68,1.581395349
2018-04-08 08:00:00,EUR German Exports s.a. (MoM) (Feb),43,68,1.581395349
2018-04-08 08:00:00,EUR German Imports s.a. (MoM) (Feb),43,68,1.581395349
2018-01-29 15:00:00,EUR German Consumer Price Index (MoM) (JAN P),93,147,1.580645161
2018-01-29 15:00:00,EUR German Consumer Price Index (YoY) (JAN P),93,147,1.580645161
2018-04-22 21:30:00,CAD Bank of Canada's Poloz and Wilkins testify at House Committee,135,213,1.577777778
2018-09-30 17:30:00,USD U.S. to Sell 3-Month Bills,66,104,1.575757576
2018-09-30 17:30:00,USD U.S. to Sell 6-Month Bills,66,104,1.575757576
2018-11-13 09:00:00,EUR German Gross Domestic Product s.a. (QoQ) (3Q P),146,230,1.575342466
2018-11-13 09:00:00,EUR German Gross Domestic Product n.s.a. (YoY) (3Q P),146,230,1.575342466
2018-11-13 09:00:00,EUR German Gross Domestic Product w.d.a. (YoY) (3Q P),146,230,1.575342466
2019-01-14 08:00:00,JPY Machine Tool Orders (YoY) (DEC P),40,63,1.575
2019-03-04 02:00:00,NZD ANZ Commodity Price (FEB),54,85,1.574074074
2019-03-04 02:01:00,GBP BRC Sales Like-For-Like (YoY) (FEB),54,85,1.574074074
2018-12-10 02:30:00,AUD NAB Business Conditions (NOV),96,151,1.572916667
2018-12-10 02:30:00,AUD NAB Business Confidence (NOV),96,151,1.572916667
2018-12-10 02:30:00,AUD House Price Index (QoQ) (3Q),96,151,1.572916667
2018-12-10 02:30:00,AUD House Price Index (YoY) (3Q),96,151,1.572916667
2018-10-01 08:00:00,GBP Nationwide House Px (MoM) (SEP),35,55,1.571428571
2018-10-01 08:00:00,GBP Nationwide House Px NSA (YoY) (SEP),35,55,1.571428571
2018-02-13 05:25:00,CNY Foreign Direct Investment CNY (YoY),42,66,1.571428571
2018-01-17 02:00:00,AUD Consumer Inflation Expectation (JAN),42,66,1.571428571
2018-01-17 02:01:00,GBP RICS House Price Balance (DEC),42,66,1.571428571
2018-02-25 18:30:00,USD U.S. to Sell USD51 Bln 3-Month Bills,42,66,1.571428571
2018-02-25 18:30:00,USD U.S. to Sell USD45 Bln 6-Month Bills,42,66,1.571428571
2018-07-01 03:00:00,AUD TD Securities Inflation (MoM) (JUN),58,91,1.568965517
2018-07-01 03:00:00,AUD TD Securities Inflation (YoY) (JUN),58,91,1.568965517
2018-02-07 15:00:00,USD Fed's Harker Speaks on Economy: Outlook and Impact for College,176,276,1.568181818
2018-03-08 04:46:00,JPY BOJ 10-Yr Yield Target (MAR 9),37,58,1.567567568
2018-03-08 04:46:00,JPY BOJ Rate Decision (MAR 9),37,58,1.567567568
2018-03-28 13:05:00,CNY BoP Current Account Balance (4Q F),67,105,1.567164179
2018-10-31 13:30:00,USD Challenger Job Cuts (YoY) (OCT),67,105,1.567164179
2018-05-30 02:00:00,CAD G-7 Finance Ministers and Central Bankers Meet in Whistler,30,47,1.566666667
2019-02-06 16:30:00,USD Fed's Clarida Discusses Paper on Global Factor in Neutral Rate,166,260,1.56626506
2018-04-18 15:30:00,USD Fed's Quarles Testifies on Supervision Before Senate Panel,92,144,1.565217391
2018-11-06 16:00:00,CHF SNB's Zurbruegg speaks at Swiss Finance Institute,209,327,1.564593301
2018-02-25 11:30:00,GBP BBA Loans for House Purchase (JAN),32,50,1.5625
2018-04-26 10:30:00,GBP Index of Services (MoM) (FEB),32,50,1.5625
2018-04-26 10:30:00,GBP Index of Services (3Mo3M) (FEB),32,50,1.5625
2018-04-26 10:30:00,GBP Gross Domestic Product (QoQ) (1Q A),32,50,1.5625
2018-04-26 10:30:00,GBP Gross Domestic Product (YoY) (1Q A),32,50,1.5625
2018-06-25 11:30:00,GBP BOE's McCafferty Speaks in London,57,89,1.561403509
2018-03-04 02:30:00,AUD Inventories SA (QoQ) (4Q),66,103,1.560606061
2018-03-04 02:30:00,AUD Company Operating Profit (QoQ) (4Q),66,103,1.560606061
2018-03-04 02:30:00,AUD Building Approvals (MoM) (JAN),66,103,1.560606061
2018-03-04 02:30:00,AUD Building Approvals (YoY) (JAN),66,103,1.560606061
2018-03-04 02:30:00,AUD ANZ Job Advertisements (MoM) (FEB),66,103,1.560606061
2018-03-04 02:30:00,JPY Nikkei Japan PMI Services (FEB),66,103,1.560606061
2018-03-04 02:30:00,JPY Nikkei Japan PMI Composite (FEB),66,103,1.560606061
2018-09-09 07:00:00,JPY Eco Watchers Survey Current (AUG),25,39,1.56
2018-09-09 07:00:00,JPY Eco Watchers Survey Outlook SA (AUG),25,39,1.56
2018-05-09 03:10:00,NZD RBNZ's Orr at Parliament Select Committee on MPS,34,53,1.558823529
2018-01-25 15:00:00,USD Fed's Bullard Speaks at Economics Workshop in Oslo,52,81,1.557692308
2018-05-03 19:00:00,USD Baker Hughes U.S. Rig Count (MAY 4),70,109,1.557142857
2018-03-27 03:00:00,CNY People's Bank of China Deputy Governor Pan Gongsheng speaks,99,154,1.555555556
2018-11-21 08:00:00,JPY Machine Tool Orders (YoY) (OCT F),45,70,1.555555556
2019-02-20 14:30:00,EUR ECB Accounts of the Governing Council's January Meeting (JAN),54,84,1.555555556
2018-11-06 02:00:00,US Midterm Elections Results,184,286,1.554347826
2018-11-06 02:00:00,JPY Labor Cash Earnings (YoY) (SEP),184,286,1.554347826
2018-11-06 02:00:00,JPY Real Cash Earnings (YoY) (SEP),184,286,1.554347826
2019-03-05 15:30:00,CAD International Merchandise Trade (Canadian dollar) (DEC),94,146,1.553191489
2019-03-05 15:30:00,CAD Labor Productivity (QoQ) (4Q),94,146,1.553191489
2019-03-05 15:30:00,USD Trade Balance (DEC),94,146,1.553191489
2018-10-30 01:50:00,JPY Industrial Production (MoM) (SEP P),58,90,1.551724138
2018-10-30 01:50:00,JPY Industrial Production (YoY) (SEP P),58,90,1.551724138
2018-11-01 14:30:00,CAD Unemployment Rate (OCT),160,248,1.55
2018-11-01 14:30:00,CAD Participation Rate (OCT),160,248,1.55
2018-11-01 14:30:00,CAD Hourly Earnings Permanent Employees (YoY) (OCT),160,248,1.55
2018-11-01 14:30:00,CAD Full Time Employment Change (OCT),160,248,1.55
2018-11-01 14:30:00,CAD Part Time Employment Change (OCT),160,248,1.55
2018-11-01 14:30:00,CAD Net Change in Employment (OCT),160,248,1.55
2018-11-01 14:30:00,CAD International Merchandise Trade (Canadian dollar) (SEP),160,248,1.55
2018-11-01 14:30:00,USD Trade Balance (SEP),160,248,1.55
2018-11-01 14:30:00,USD Change in Non-farm Payrolls (OCT),160,248,1.55
2018-11-01 14:30:00,USD Change in Private Payrolls (OCT),160,248,1.55
2018-11-01 14:30:00,USD Change in Manufact. Payrolls (OCT),160,248,1.55
2018-11-01 14:30:00,USD Two-Month Payroll Net Revision (OCT),160,248,1.55
2018-11-01 14:30:00,USD Unemployment Rate (OCT),160,248,1.55
2018-11-01 14:30:00,USD Labor Force Participation Rate (OCT),160,248,1.55
2018-11-01 14:30:00,USD Underemployment Rate (OCT),160,248,1.55
2018-11-01 14:30:00,USD Average Hourly Earnings (MoM) (OCT),160,248,1.55
2018-11-01 14:30:00,USD Average Hourly Earnings (YoY) (OCT),160,248,1.55
2018-11-01 14:30:00,USD Average Weekly Hours All Employees (OCT),160,248,1.55
2019-01-10 07:00:00,JPY Eco Watchers Survey Current (DEC),20,31,1.55
2019-01-10 07:00:00,JPY Eco Watchers Survey Outlook SA (DEC),20,31,1.55
2018-03-27 17:30:00,USD U.S. to Sell USD15 Bln 2-Year Floating Rate Notes Reopening,368,570,1.548913043
2018-05-16 00:45:00,NZD Producer Price Index Output (QoQ) (1Q),22,34,1.545454545
2018-05-16 00:45:00,NZD Producer Price Index Input (QoQ) (1Q),22,34,1.545454545
2019-02-24 15:30:00,USD Chicago Fed Nat Activity Index (JAN),66,102,1.545454545
2018-11-22 15:30:00,CAD Retail Sales (MoM) (SEP),187,289,1.545454545
2018-11-22 15:30:00,CAD Retail Sales Ex Auto (MoM) (SEP),187,289,1.545454545
2018-11-22 15:30:00,CAD Consumer Price Index n.s.a. (MoM) (OCT),187,289,1.545454545
2018-11-22 15:30:00,CAD Consumer Price Index (YoY) (OCT),187,289,1.545454545
2018-11-22 15:30:00,CAD Consumer Price Index (OCT),187,289,1.545454545
2018-11-22 15:30:00,CAD Consumer Price Index Core (YoY) (OCT),187,289,1.545454545
2018-11-22 15:30:00,CAD CPI Core - Median (YoY) (OCT),187,289,1.545454545
2018-11-22 15:30:00,CAD CPI Core - Trim (YoY) (OCT),187,289,1.545454545
2018-10-30 08:30:00,CHF Swiss National Bank Releases 3Q 2017 Currency Allocation,46,71,1.543478261
2018-02-25 20:00:00,GBP BOE's Cunliffe Speaks at Event at Warwick University,35,54,1.542857143
2018-03-06 02:00:00,USD Fed's Brainard to Speak in New York,129,199,1.542635659
2018-06-21 01:30:00,JPY National Consumer Price Index (YoY) (MAY),26,40,1.538461538
2018-06-21 01:30:00,JPY National Consumer Price Index Ex-Fresh Food (YoY) (MAY),26,40,1.538461538
2018-06-21 01:30:00,"JPY Natl CPI Ex Fresh Food, Energy (YoY) (MAY)",26,40,1.538461538
2018-08-29 14:00:00,EUR German Consumer Price Index (MoM) (AUG P),26,40,1.538461538
2018-08-29 14:00:00,EUR German Consumer Price Index (YoY) (AUG P),26,40,1.538461538
2019-03-06 12:00:00,EUR Euro-Zone Employment (QoQ) (4Q F),26,40,1.538461538
2019-03-06 12:00:00,EUR Euro-Zone Employment (YoY) (4Q F),26,40,1.538461538
2019-03-06 12:00:00,EUR Euro-Zone Gross Domestic Product s.a. (QoQ) (4Q F),26,40,1.538461538
2019-03-06 12:00:00,EUR Euro-Zone Gross Domestic Product s.a. (YoY) (4Q F),26,40,1.538461538
2019-03-11 14:30:00,USD Consumer Price Index (MoM) (FEB),52,80,1.538461538
2019-03-11 14:30:00,USD Consumer Price Index Ex Food and Energy (MoM) (FEB),52,80,1.538461538
2019-03-11 14:30:00,USD Consumer Price Index (YoY) (FEB),52,80,1.538461538
2019-03-11 14:30:00,USD Consumer Price Index Ex Food and Energy (YoY) (FEB),52,80,1.538461538
2019-03-11 14:30:00,USD Consumer Price Index Core Index s.a. (FEB),52,80,1.538461538
2019-03-11 14:30:00,USD Consumer Price Index n.s.a. (FEB),52,80,1.538461538
2019-03-11 14:30:00,USD Real Avg Weekly Earnings (YoY) (FEB),52,80,1.538461538
2019-03-11 14:30:00,USD Real Avg Hourly Earning (YoY) (FEB),52,80,1.538461538
2018-04-16 01:30:00,AUD ANZ Roy Morgan Weekly Consumer Confidence Index (APR 15),41,63,1.536585366
2018-01-14 11:00:00,CHF Total Sight Deposits CHF (JAN 12),28,43,1.535714286
2018-01-14 11:00:00,CHF Domestic Sight Deposits CHF (JAN 12),28,43,1.535714286
2018-02-28 10:30:00,CHF PMI Manufacturing (FEB),99,152,1.535353535
2019-01-09 16:00:00,MXN Consumer Confidence Index (DEC),170,261,1.535294118
2018-12-20 07:30:00,JPY Nationwide Department Store Sales (YoY) (NOV),71,109,1.535211268
2018-12-20 07:30:00,JPY Tokyo Department Store Sales (YoY) (NOV),71,109,1.535211268
2019-01-09 19:00:00,USD Fed’s Powell to Speak to The Economic Club of Washington,144,221,1.534722222
2018-09-30 18:15:00,USD Fed's Rosengren Speaks on the U.S. Outlook and Monetary Policy,73,112,1.534246575
2018-05-08 07:00:00,JPY Leading Index CI (MAR P),15,23,1.533333333
2018-05-08 07:00:00,JPY Coincident Index (MAR P),15,23,1.533333333
2019-02-24 07:00:00,JPY Coincident Index (DEC F),32,49,1.53125
2019-02-24 07:00:00,JPY Leading Index CI (DEC F),32,49,1.53125
2018-12-20 02:01:00,GBP GfK Consumer Confidence (DEC),81,124,1.530864198
2018-12-20 02:01:00,GBP Lloyds Business Barometer (DEC),81,124,1.530864198
2018-05-29 16:00:00,CAD Bank of Canada Rate Decision (30 MAY),100,153,1.53
2018-04-17 14:30:00,USD Fed's Dudley Has Opening Remarks at Community Bank Conference,51,78,1.529411765
2018-01-22 20:00:00,USD U.S. to Sell USD26 Bln 2-Year Notes,68,104,1.529411765
2018-08-28 03:10:00,JPY BOJ Outright Bond Purchase 10~25 Years,17,26,1.529411765
2018-08-28 03:10:00,JPY BOJ Outright Bond Purchase 25 Years~,17,26,1.529411765
2018-08-21 16:00:00,USD Existing Home Sales (JUL),127,194,1.527559055
2018-08-21 16:00:00,USD Existing Home Sales (MoM) (JUL),127,194,1.527559055
2018-11-14 01:50:00,JPY Housing Loans (YoY) (3Q),112,171,1.526785714
2018-11-14 01:50:00,JPY Japan Buying Foreign Bonds (Yen) (NOV 9),112,171,1.526785714
2018-11-14 01:50:00,JPY Japan Buying Foreign Stocks (Yen) (NOV 9),112,171,1.526785714
2018-11-14 01:50:00,JPY Foreign Buying Japan Bonds (NOV 9),112,171,1.526785714
2018-11-14 01:50:00,JPY Foreign Buying Japan Stocks (NOV 9),112,171,1.526785714
2018-12-05 17:00:00,CAD Ivey Purchasing Managers Index s.a. (NOV),249,380,1.526104418
2018-12-05 17:00:00,USD ISM Non-Manufacturing/Services Composite (NOV),249,380,1.526104418
2018-12-05 17:00:00,USD Factory Orders (OCT),249,380,1.526104418
2018-12-05 17:00:00,USD Factory Orders Ex Trans (OCT),249,380,1.526104418
2018-12-05 17:00:00,USD Durable Goods Orders (OCT F),249,380,1.526104418
2018-12-05 17:00:00,USD Durables Ex Transportation (OCT F),249,380,1.526104418
2018-12-05 17:00:00,USD Cap Goods Orders Nondef Ex Air (OCT F),249,380,1.526104418
2018-12-05 17:00:00,USD Cap Goods Ship Nondef Ex Air (OCT F),249,380,1.526104418
2018-04-05 03:10:00,JPY BOJ Outright Bond Purchase 3~5 Years,118,180,1.525423729
2018-04-05 03:10:00,JPY BOJ Outright Bond Purchase 1~3 Years,118,180,1.525423729
2018-03-21 21:00:00,CAD Bank of Canada Senior Deputy Governor Carolyn Wilkins Speech,200,305,1.525
2019-03-05 02:30:00,AUD Gross Domestic Product (QoQ) (4Q),42,64,1.523809524
2019-03-05 02:30:00,AUD Gross Domestic Product (YoY) (4Q),42,64,1.523809524
2018-10-29 10:00:00,CHF KOF Leading Indicator (OCT),65,99,1.523076923
2018-01-28 18:30:00,USD U.S. to Sell USD48 Bln 3-Month Bills,65,99,1.523076923
2018-01-28 18:30:00,USD U.S. to Sell USD42 Bln 6-Month Bills,65,99,1.523076923
2018-01-16 02:00:00,NZD ANZ Commodity Price (DEC),44,67,1.522727273
2018-08-07 13:00:00,USD MBA Mortgage Applications (AUG 3),23,35,1.52173913
2018-10-29 13:00:00,GBP CBI Reported Sales (OCT),96,146,1.520833333
2018-10-29 13:00:00,GBP CBI Total Dist. Reported Sales (OCT),96,146,1.520833333
2018-09-27 02:00:00,CNY BoP Current Account Balance (2Q F),25,38,1.52
2018-12-10 08:00:00,JPY Machine Tool Orders (YoY) (NOV P),54,82,1.518518519
2018-03-11 02:30:00,AUD Credit Card Purchases (Jan),27,41,1.518518519
2018-03-11 02:30:00,AUD Credit Card Balances (Jan),27,41,1.518518519
2018-06-19 13:00:00,USD MBA Mortgage Applications (JUN 15),27,41,1.518518519
2018-10-22 16:00:00,USD Richmond Fed Manufact. Index (OCT),195,296,1.517948718
2018-10-22 16:00:00,EUR Euro-Zone Consumer Confidence (OCT A),195,296,1.517948718
2018-11-19 15:30:00,USD Housing Starts (OCT),286,434,1.517482517
2018-11-19 15:30:00,USD Housing Starts (MoM) (OCT),286,434,1.517482517
2018-11-19 15:30:00,USD Building Permits (OCT),286,434,1.517482517
2018-11-19 15:30:00,USD Building Permits (MoM) (OCT),286,434,1.517482517
2018-06-26 16:30:00,USD DOE U.S. Crude Oil Inventories (JUN 22),143,217,1.517482517
2018-06-26 16:30:00,USD DOE Cushing OK Crude Inventory (JUN 22),143,217,1.517482517
2018-06-26 16:30:00,USD DOE U.S. Gasoline Inventories (JUN 22),143,217,1.517482517
2018-06-26 16:30:00,USD DOE U.S. Distillate Inventory (JUN 22),143,217,1.517482517
2019-01-07 09:00:00,EUR German Industrial Production s.a. (MoM) (NOV),89,135,1.516853933
2019-01-07 09:00:00,EUR German Industrial Production n.s.a. and w.d.a. (YoY) (NOV),89,135,1.516853933
2018-11-29 03:00:00,CNY Non-manufacturing PMI (NOV),37,56,1.513513514
2018-11-29 03:00:00,CNY Manufacturing PMI (NOV),37,56,1.513513514
2018-11-29 03:00:00,CNY Composite PMI (NOV),37,56,1.513513514
2018-05-02 03:00:00,NZD ANZ Commodity Price (APR),37,56,1.513513514
2018-04-12 16:00:00,USD JOLTS Job Openings (Feb),148,224,1.513513514
2018-04-12 16:00:00,USD U. of Mich. Sentiment (Apr P),148,224,1.513513514
2018-04-12 16:00:00,USD U. of Mich. Current Conditions (Apr P),148,224,1.513513514
2018-04-12 16:00:00,USD U. of Mich. Expectations (Apr P),148,224,1.513513514
2018-04-12 16:00:00,USD U. of Mich. 1 Yr Inflation (Apr P),148,224,1.513513514
2018-04-12 16:00:00,USD U. of Mich. 5-10 Yr Inflation (Apr P),148,224,1.513513514
2018-04-02 06:30:00,AUD RBA Cash Rate Target (APR 3),43,65,1.511627907
2018-11-28 15:00:00,EUR German Consumer Price Index (MoM) (NOV P),96,145,1.510416667
2018-11-28 15:00:00,EUR German Consumer Price Index (YoY) (NOV P),96,145,1.510416667
2018-05-20 20:05:00,USD Fed's Harker Speaks in New York,79,119,1.506329114
2018-07-16 17:30:00,USD U.S. to Sell USD26 Bln 52-Week Bills,131,197,1.503816794
2018-07-16 17:30:00,USD U.S. to Sell 4-Week Bills,131,197,1.503816794
2018-07-18 08:00:00,CHF Exports (MoM) (JUN),30,45,1.5
2018-07-18 08:00:00,CHF Imports (MoM) (JUN),30,45,1.5
2018-07-18 08:00:00,JPY Machine Tool Orders (YoY) (JUN F),30,45,1.5
2018-07-18 08:00:00,CHF Swiss Watch Exports (YoY) (JUN),30,45,1.5
2018-07-19 14:00:00,USD Fed's Bullard Speaks on Economy and Monetary Policy,52,78,1.5
2018-05-15 03:10:00,JPY BOJ Outright Bond Purchase 10~25 Years,26,39,1.5
2018-05-15 03:10:00,JPY BOJ Outright Bond Purchase 25 Years~,26,39,1.5
2018-05-15 01:50:00,JPY Gross Domestic Product s.a. (QoQ) (1Q P),32,48,1.5
2018-05-15 01:50:00,JPY Gross Domestic Product Annualized s.a. (QoQ) (1Q P),32,48,1.5
2018-05-15 01:50:00,JPY Nominal Gross Domestic Product (QoQ) (1Q P),32,48,1.5
2018-05-15 01:50:00,JPY Gross Domestic Product Deflator (YoY) (1Q P),32,48,1.5
2018-05-15 01:50:00,JPY Gross Domestic Product Private Consumption (QoQ) (1Q P),32,48,1.5
2018-05-15 01:50:00,JPY Gross Domestic Product Business Spending (QoQ) (1Q P),32,48,1.5
2018-06-14 19:30:00,USD Fed's Kaplan Speaks in Fort Worth,58,87,1.5
2018-06-04 00:30:00,AUD AiG Performance of Service Index (MAY),16,24,1.5
2018-05-09 13:00:00,GBP Bank of England Bank Rate (MAY 10),28,42,1.5
2018-05-09 13:00:00,GBP BOE Asset Purchase Target (MAY),28,42,1.5
2018-05-09 13:00:00,GBP BOE Corporate Bond Target (MAY),28,42,1.5
2018-05-09 13:00:00,GBP NIESR Gross Domestic Product Estimate (APR),28,42,1.5
2018-05-09 13:00:00,GBP Bank of England Inflation Report,28,42,1.5
2018-03-15 14:30:00,CAD Manufacturing Sales (MoM) (Jan),44,66,1.5
2018-03-15 14:30:00,CAD International Securities Transactions (Canadian dollar) (Jan),44,66,1.5
2018-03-15 14:30:00,USD Housing Starts (Feb),44,66,1.5
2018-03-15 14:30:00,USD Housing Starts (MoM) (Feb),44,66,1.5
2018-03-15 14:30:00,USD Building Permits (Feb),44,66,1.5
2018-03-15 14:30:00,USD Building Permits (MoM) (Feb),44,66,1.5
2018-01-17 01:50:00,JPY Japan Buying Foreign Bonds (Yen) (JAN 12),42,63,1.5
2018-01-17 01:50:00,JPY Japan Buying Foreign Stocks (Yen) (JAN 12),42,63,1.5
2018-01-17 01:50:00,JPY Foreign Buying Japan Bonds (JAN 12),42,63,1.5
2018-01-17 01:50:00,JPY Foreign Buying Japan Stocks (JAN 12),42,63,1.5
2018-01-10 11:30:00,GBP Bank of England Credit Conditions & Bank Liabilities Surveys,24,36,1.5
